idcliente,idLojista,IdEnderecoLoja_Retira,IdEnderecoLojaRetirada_Retira,IdSku_Retira,User_Retira,Senha_Retira,IdClienteEnderecoSelecionado_Retira
31212980,10037,16370,16370,55005417,user_automacao_cb_228ff43d8c4118s20004@vvtest.com,123456,34615771
31212981,10037,1883,1883,50004758,user_automacao_cb_228ff43e08cd67s3630@vvtest.com,123456,34615772
31212982,10037,16370,16370,50001366,user_automacao_cb_228ff43e460ca9s18152@vvtest.com,123456,34615773
31212995,10037,1883,1883,55020312,user_automacao_cb_228ff453fa152ds10008@vvtest.com,123456,34615787
31212997,10037,1883,1883,55029510,user_automacao_cb_228ff453fa152ds5120@vvtest.com,123456,34615788
31212998,10037,1883,1883,4141,user_automacao_cb_228ff453fa3c10s22105@vvtest.com,123456,34615789
31212999,10037,1883,1883,55018615,user_automacao_cb_228ff453fa3c10s9529@vvtest.com,123456,34615791
31212996,10037,16370,16370,11439309,user_automacao_cb_228ff453fa152ds18653@vvtest.com,123456,34615790
31213000,10037,16370,16370,55007577,user_automacao_cb_228ff4544a857fs18293@vvtest.com,123456,34615793
31213007,10037,1883,1883,55003056,user_automacao_cb_228ff454a73f46s24828@vvtest.com,123456,34615799
31213008,10037,16370,16370,3854210,user_automacao_cb_228ff454a5b9d2s7588@vvtest.com,123456,34615800
31213006,10037,1883,1883,55028072,user_automacao_cb_228ff454a5e01cs30995@vvtest.com,123456,34615801
31213012,10037,1883,1883,50005463,user_automacao_cb_228ff455080a07s1114@vvtest.com,123456,34615804
31213011,10037,1883,1883,411049,user_automacao_cb_228ff4550830f6s7691@vvtest.com,123456,34615805
31213017,10037,1883,1883,399774,user_automacao_cb_228ff4556a2780s18714@vvtest.com,123456,34615811
31213019,10037,1883,1883,14748261,user_automacao_cb_228ff4558ccde6s2016@vvtest.com,123456,34615813
31213021,10037,16370,16370,55019818,user_automacao_cb_228ff455cd0c87s10533@vvtest.com,123456,34615816
31213022,10037,1883,1883,11069560,user_automacao_cb_228ff455da9ffas19573@vvtest.com,123456,34615817
31213024,10037,1883,1883,12035911,user_automacao_cb_228ff455ee9d10s6893@vvtest.com,123456,34615819
31213027,10037,1883,1883,13924037,user_automacao_cb_228ff4562c6961s16780@vvtest.com,123456,34615822
31213029,10037,1883,1883,2495180,user_automacao_cb_228ff45644ad84s5271@vvtest.com,123456,34615824
31213030,10037,16370,16370,55000542,user_automacao_cb_228ff4566d4318s10323@vvtest.com,123456,34615825
31213032,10037,1883,1883,47945,user_automacao_cb_228ff4567b9ad6s19001@vvtest.com,123456,34615827
31213037,10037,1883,1883,12675770,user_automacao_cb_228ff456ce27c0s29010@vvtest.com,123456,34615833
31213038,10037,1883,1883,55007928,user_automacao_cb_228ff456dd6a08s13457@vvtest.com,123456,34615834
31213042,10037,1883,1883,55007304,user_automacao_cb_228ff4571df54fs15343@vvtest.com,123456,34615838
31213047,10037,1883,1883,15112819,user_automacao_cb_228ff457775ffcs17149@vvtest.com,123456,34615843
31213048,10037,1883,1883,1765784,user_automacao_cb_228ff4578801c8s12131@vvtest.com,123456,34615844
31213050,10037,16370,16370,50004242,user_automacao_cb_228ff457bef068s13545@vvtest.com,123456,34615846
31213052,10037,1883,1883,55011887,user_automacao_cb_228ff457cafe25s15798@vvtest.com,123456,34615848
31213056,10037,1883,1883,4996372,user_automacao_cb_228ff458117d3cs2870@vvtest.com,123456,34615852
31213057,10037,1883,1883,55004719,user_automacao_cb_228ff4581cc8e8s20832@vvtest.com,123456,34615853
31213060,10037,1883,1883,55013734,user_automacao_cb_228ff458590e02s3709@vvtest.com,123456,34615855
31213063,10037,1883,1883,55021661,user_automacao_cb_228ff458779322s26398@vvtest.com,123456,34615858
31213068,10037,1883,1883,15112840,user_automacao_cb_228ff458cc6b9es14750@vvtest.com,123456,34615864
31213071,10037,1883,1883,55014404,user_automacao_cb_228ff4591386aas4951@vvtest.com,123456,34615867
31213073,10037,16370,16370,55020710,user_automacao_cb_228ff45925d64es25732@vvtest.com,123456,34615869
31213078,10037,1883,1883,13857157,user_automacao_cb_228ff45981d8e9s15370@vvtest.com,123456,34615875
31213082,10037,16370,16370,9643412,user_automacao_cb_228ff459c579fcs20675@vvtest.com,123456,34615879
31213083,10037,16370,16370,10131898,user_automacao_cb_228ff459d2bc9bs24840@vvtest.com,123456,34615880
31213084,10037,1883,1883,15112785,user_automacao_cb_228ff459efba41s6426@vvtest.com,123456,34615881
31213087,10037,1883,1883,12727918,user_automacao_cb_228ff45a20b53fs9268@vvtest.com,123456,34615884
31213088,10037,16370,16370,55002977,user_automacao_cb_228ff45a28a486s13991@vvtest.com,123456,34615885
31213089,10037,1883,1883,55006693,user_automacao_cb_228ff45a41d1c7s22892@vvtest.com,123456,34615886
31213092,10037,1883,1883,55007295,user_automacao_cb_228ff45a71e47ds23646@vvtest.com,123456,34615889
31213093,10037,16370,16370,15283075,user_automacao_cb_228ff45a79d20es1821@vvtest.com,123456,34615891
31213094,10037,1883,1883,55003057,user_automacao_cb_228ff45a91a2b0s6160@vvtest.com,123456,34615892
31213095,10037,16370,16370,11490877,user_automacao_cb_228ff45aa3a42es32147@vvtest.com,123456,34615893
31213098,10037,16370,16370,55029511,user_automacao_cb_228ff45ad1f9c4s17683@vvtest.com,123456,34615896
31213100,10037,16370,16370,13319454,user_automacao_cb_228ff45af78308s892@vvtest.com,123456,34615898
31213103,10037,1883,1883,55021457,user_automacao_cb_228ff45b34dd4ds18464@vvtest.com,123456,34615901
31213105,10037,1883,1883,55018466,user_automacao_cb_228ff45b6234bcs3422@vvtest.com,123456,34615903
31213107,10037,1883,1883,50000917,user_automacao_cb_228ff45b756eads7563@vvtest.com,123456,34615905
31213108,10037,1883,1883,9991693,user_automacao_cb_228ff45b877000s32227@vvtest.com,123456,34615906
31213110,10037,16370,16370,2094750,user_automacao_cb_228ff45bb67256s28848@vvtest.com,123456,34615909
31213112,10037,16370,16370,15215229,user_automacao_cb_228ff45bc6e9ffs28715@vvtest.com,123456,34615910
31213113,10037,1883,1883,8936112,user_automacao_cb_228ff45bdeb7d6s27117@vvtest.com,123456,34615911
31213119,10037,1883,1883,10443758,user_automacao_cb_228ff45c35686ds27863@vvtest.com,123456,34615916
31213123,10037,1883,1883,11439272,user_automacao_cb_228ff45c69e65cs10330@vvtest.com,123456,34615920
31213124,10037,1883,1883,55011113,user_automacao_cb_228ff45c886adcs1995@vvtest.com,123456,34615921
31213130,10037,16370,16370,2394162,user_automacao_cb_228ff45cdddde8s28699@vvtest.com,123456,34615926
31213132,10037,1883,1883,55021721,user_automacao_cb_228ff45d042cefs20504@vvtest.com,123456,34615928
31213135,10037,1883,1883,55015365,user_automacao_cb_228ff45d32dc71s29046@vvtest.com,123456,34615931
31213136,10037,1883,1883,12682219,user_automacao_cb_228ff45d3dff3cs18331@vvtest.com,123456,34615932
31213140,10037,1883,1883,6407803,user_automacao_cb_228ff45d831e93s22849@vvtest.com,123456,34615936
31213141,10037,1883,1883,50000562,user_automacao_cb_228ff45d8fa2c0s3167@vvtest.com,123456,34615937
31213142,10037,1883,1883,55014202,user_automacao_cb_228ff45da41407s26308@vvtest.com,123456,34615938
31213143,10037,1883,1883,2411641,user_automacao_cb_228ff45da41407s26308@vvtest.com,123456,34615939
31213145,10037,1883,1883,8726173,user_automacao_cb_228ff45dd054c4s11933@vvtest.com,123456,34615941
31213149,10037,16370,16370,55029513,user_automacao_cb_228ff45e0213bbs32113@vvtest.com,123456,34615945
31213150,10037,1883,1883,55021137,user_automacao_cb_228ff45e2ad03es144@vvtest.com,123456,34615946
31213155,10037,1883,1883,55015733,user_automacao_cb_228ff45e7cc0c7s8452@vvtest.com,123456,34615951
31213157,10037,1883,1883,55019597,user_automacao_cb_228ff45e979c61s10451@vvtest.com,123456,34615953
31213158,10037,1883,1883,11803258,user_automacao_cb_228ff45e9970abs22005@vvtest.com,123456,34615954
31213160,10037,16370,16370,55010976,user_automacao_cb_228ff45eca92f5s9319@vvtest.com,123456,34615956
31213165,10037,16370,16370,14133981,user_automacao_cb_228ff45f1773d4s5018@vvtest.com,123456,34615961
31213170,10037,16370,16370,55007905,user_automacao_cb_228ff45f603fe8s15355@vvtest.com,123456,34615966
31213175,10037,1883,1883,11488712,user_automacao_cb_228ff45fa7d1ces6609@vvtest.com,123456,34615971
31213179,10037,1883,1883,55004581,user_automacao_cb_228ff45fdbb328s21012@vvtest.com,123456,34615975
31213180,10037,16370,16370,55021095,user_automacao_cb_228ff45ff57c81s29254@vvtest.com,123456,34615976
31213186,10037,1883,1883,11779474,user_automacao_cb_228ff4604b16aes8973@vvtest.com,123456,34615981
31213191,10037,16370,16370,55007297,user_automacao_cb_228ff4609650bes30249@vvtest.com,123456,34615986
31213193,10037,1883,1883,11471014,user_automacao_cb_228ff460b328d9s20667@vvtest.com,123456,34615988
31213194,10037,16370,16370,297199,user_automacao_cb_228ff460c17f41s23100@vvtest.com,123456,34615989
31213196,10037,1883,1883,15215566,user_automacao_cb_228ff460e8681cs1028@vvtest.com,123456,34615991
31213201,10037,1883,1883,13395273,user_automacao_cb_228ff4613c7b80s29356@vvtest.com,123456,34615996
31213204,10037,16370,16370,55027005,user_automacao_cb_228ff4615e5b64s22717@vvtest.com,123456,34615999
31213206,10037,1883,1883,8936114,user_automacao_cb_228ff4618852b7s25609@vvtest.com,123456,34616001
31213208,10037,16370,16370,4935080,user_automacao_cb_228ff4619d6428s5331@vvtest.com,123456,34616003
31213211,10037,16370,16370,55010596,user_automacao_cb_228ff461d380e4s28860@vvtest.com,123456,34616007
31213212,10037,1883,1883,11499868,user_automacao_cb_228ff461e00c4es24592@vvtest.com,123456,34616008
31213215,10037,16370,16370,12035941,user_automacao_cb_228ff4620fd073s25205@vvtest.com,123456,34616011
31213216,10037,16370,16370,13319501,user_automacao_cb_228ff4621e0061s6063@vvtest.com,123456,34616012
31213221,10037,1883,1883,55005084,user_automacao_cb_228ff4626d3120s23440@vvtest.com,123456,34616017
31213225,10037,1883,1883,2938839,user_automacao_cb_228ff462aac140s28564@vvtest.com,123456,34616021
31213226,10037,1883,1883,55016947,user_automacao_cb_228ff462b807b3s24106@vvtest.com,123456,34616022
31213229,10037,1883,1883,55020210,user_automacao_cb_228ff462e97624s20221@vvtest.com,123456,34616025
31213231,10037,1883,1883,55026291,user_automacao_cb_228ff46302a375s32616@vvtest.com,123456,34616027
31213235,10037,1883,1883,55019986,user_automacao_cb_228ff463392344s10029@vvtest.com,123456,34616030
31213237,10037,1883,1883,13932250,user_automacao_cb_228ff4635582e4s16315@vvtest.com,123456,34616032
31213242,10037,1883,1883,55016923,user_automacao_cb_228ff463a50accs18380@vvtest.com,123456,34616037
31213247,10037,1883,1883,13341579,user_automacao_cb_228ff463f63709s1059@vvtest.com,123456,34616042
31213252,10037,1883,1883,55014764,user_automacao_cb_228ff4644a2a9es26617@vvtest.com,123456,34616048
31213254,10037,16370,16370,50005014,user_automacao_cb_228ff4646ccdcas3932@vvtest.com,123456,34616050
31213257,10037,1883,1883,55010938,user_automacao_cb_228ff4649a4654s30974@vvtest.com,123456,34616053
31213262,10037,16370,16370,55019817,user_automacao_cb_228ff464e92a06s22803@vvtest.com,123456,34616058
31213265,10037,1883,1883,12358743,user_automacao_cb_228ff465119b49s7159@vvtest.com,123456,34616061
31213268,10037,1883,1883,50004150,user_automacao_cb_228ff465372e40s13677@vvtest.com,123456,34616064
31213273,10037,1883,1883,55007799,user_automacao_cb_228ff465891effs23165@vvtest.com,123456,34616069
31213277,10037,16370,16370,55017016,user_automacao_cb_228ff465cb5b33s3791@vvtest.com,123456,34616073
31213278,10037,16370,16370,14422948,user_automacao_cb_228ff465da9a95s28802@vvtest.com,123456,34616074
31213279,10037,1883,1883,34004,user_automacao_cb_228ff465e990f0s10124@vvtest.com,123456,34616075
31213282,10037,16370,16370,50001136,user_automacao_cb_228ff466165932s30606@vvtest.com,123456,34616078
31213283,10037,16370,16370,6209573,user_automacao_cb_228ff4662769bes13362@vvtest.com,123456,34616079
31213288,10037,16370,16370,55003179,user_automacao_cb_228ff466770cfes11299@vvtest.com,123456,34616085
31213291,10037,16370,16370,12694137,user_automacao_cb_228ff466a59751s4988@vvtest.com,123456,34616088
31213293,10037,1883,1883,55005449,user_automacao_cb_228ff466ca1277s4704@vvtest.com,123456,34616090
31213294,10037,16370,16370,1824542,user_automacao_cb_228ff466d9f4c8s13098@vvtest.com,123456,34616091
31213296,10037,16370,16370,55018630,user_automacao_cb_228ff466fc27dds11302@vvtest.com,123456,34616093
31213298,10037,16370,16370,13777816,user_automacao_cb_228ff4672624c4s29263@vvtest.com,123456,34616095
31213301,10037,16370,16370,50001471,user_automacao_cb_228ff4675069aes21448@vvtest.com,123456,34616098
31213303,10037,1883,1883,50001470,user_automacao_cb_228ff467746026s6098@vvtest.com,123456,34616100
31213309,10037,1883,1883,50005496,user_automacao_cb_228ff467c3b704s13657@vvtest.com,123456,34616105
31213313,10037,1883,1883,55015576,user_automacao_cb_228ff46804ded8s31486@vvtest.com,123456,34616109
31213314,10037,1883,1883,2295,user_automacao_cb_228ff4681929fds31014@vvtest.com,123456,34616110
31213319,10037,16370,16370,55011001,user_automacao_cb_228ff46853c5a1s3879@vvtest.com,123456,34616114
31213320,10037,16370,16370,55010978,user_automacao_cb_228ff468644413s8373@vvtest.com,123456,34616115
31213321,10037,16370,16370,50006312,user_automacao_cb_228ff46873860fs23086@vvtest.com,123456,34616116
31213322,10037,1883,1883,55003342,user_automacao_cb_228ff468844ee3s27113@vvtest.com,123456,34616117
31213325,10037,1883,1883,11551828,user_automacao_cb_228ff468ba21eas18200@vvtest.com,123456,34616120
31213330,10037,1883,1883,55018240,user_automacao_cb_228ff4690bdfads20192@vvtest.com,123456,34616125
31213335,10037,16370,16370,6346437,user_automacao_cb_228ff4695f31e6s28093@vvtest.com,123456,34616132
31213340,10037,1883,1883,25194,user_automacao_cb_228ff469ac897ds9610@vvtest.com,123456,34616137
31213342,10037,16370,16370,7307380,user_automacao_cb_228ff469c9605ds24475@vvtest.com,123456,34616139
31213345,10037,1883,1883,12716901,user_automacao_cb_228ff469ff1b4bs2875@vvtest.com,123456,34616142
31213350,10037,1883,1883,55019404,user_automacao_cb_228ff46a52d756s6165@vvtest.com,123456,34616147
31213354,10037,1883,1883,55005430,user_automacao_cb_228ff46a8ff6fbs14673@vvtest.com,123456,34616151
31213355,10037,16370,16370,1698065,user_automacao_cb_228ff46aa1aa2cs29192@vvtest.com,123456,34616152
31213359,10037,1883,1883,13924046,user_automacao_cb_228ff46acab61es7568@vvtest.com,123456,34616155
31213361,10037,1883,1883,55012986,user_automacao_cb_228ff46aec961bs24208@vvtest.com,123456,34616157
31213367,10037,1883,1883,55012051,user_automacao_cb_228ff46b37c4b7s11276@vvtest.com,123456,34616162
31213372,10037,16370,16370,55005427,user_automacao_cb_228ff46b76a646s21010@vvtest.com,123456,34616166
31213373,10037,1883,1883,55014390,user_automacao_cb_228ff46b83c207s23316@vvtest.com,123456,34616167
31213374,10037,16370,16370,55026069,user_automacao_cb_228ff46b974aecs9964@vvtest.com,123456,34616168
31213377,10037,1883,1883,12549071,user_automacao_cb_228ff46bc3dbebs16934@vvtest.com,123456,34616171
31213378,10037,16370,16370,50004974,user_automacao_cb_228ff46bd56858s2466@vvtest.com,123456,34616172
31213379,10037,1883,1883,1641177,user_automacao_cb_228ff46be67f33s4482@vvtest.com,123456,34616174
31213383,10037,1883,1883,50004196,user_automacao_cb_228ff46c2a6291s20788@vvtest.com,123456,34616178
31213388,10037,16370,16370,55020344,user_automacao_cb_228ff46c7b6ea4s11023@vvtest.com,123456,34616183
31213389,10037,1883,1883,55008347,user_automacao_cb_228ff46c8b740as19325@vvtest.com,123456,34616184
31213394,10037,16370,16370,4352568,user_automacao_cb_228ff46ccbebe7s3514@vvtest.com,123456,34616188
31213395,10037,1883,1883,55026349,user_automacao_cb_228ff46cdbf175s28997@vvtest.com,123456,34616189
31213399,10037,16370,16370,55004289,user_automacao_cb_228ff46d281988s1758@vvtest.com,123456,34616193
31213402,10037,1883,1883,55016709,user_automacao_cb_228ff46d4e6244s22031@vvtest.com,123456,34616196
31213404,10037,1883,1883,55005481,user_automacao_cb_228ff46d7635c1s24627@vvtest.com,123456,34616198
31213409,10037,16370,16370,6635881,user_automacao_cb_228ff46dc3e374s24054@vvtest.com,123456,34616203
31213412,10037,1883,1883,9600833,user_automacao_cb_228ff46def3643s26031@vvtest.com,123456,34616206
31213414,10037,1883,1883,55010130,user_automacao_cb_228ff46e107de4s19278@vvtest.com,123456,34616208
31213415,10037,1883,1883,55015167,user_automacao_cb_228ff46e1e8c4cs19197@vvtest.com,123456,34616209
31213419,10037,1883,1883,2178199,user_automacao_cb_228ff46e5faff2s31415@vvtest.com,123456,34616213
31213424,10037,1883,1883,14366390,user_automacao_cb_228ff46eb69e79s13977@vvtest.com,123456,34616218
31213430,10037,1883,1883,55004131,user_automacao_cb_228ff46f065938s7792@vvtest.com,123456,34616223
31213434,10037,1883,1883,55020787,user_automacao_cb_228ff46f55026es12462@vvtest.com,123456,34616227
31213435,10037,1883,1883,15003651,user_automacao_cb_228ff46f6a863es12543@vvtest.com,123456,34616228
31213440,10037,1883,1883,55010705,user_automacao_cb_228ff46fabd631s25397@vvtest.com,123456,34616233
31213441,10037,16370,16370,13352664,user_automacao_cb_228ff46fbdb170s31961@vvtest.com,123456,34616234
31213446,10037,16370,16370,55011077,user_automacao_cb_228ff4700eb591s30416@vvtest.com,123456,34616239
31213450,10037,16370,16370,15215550,user_automacao_cb_228ff470555b7cs20684@vvtest.com,123456,34616243
31213451,10037,1883,1883,55018480,user_automacao_cb_228ff4706adf35s18224@vvtest.com,123456,34616244
31213455,10037,1883,1883,22249,user_automacao_cb_228ff470b296das17697@vvtest.com,123456,34616248
31213456,10037,1883,1883,55022725,user_automacao_cb_228ff470c7a55as14442@vvtest.com,123456,34616249
31213461,10037,1883,1883,11663776,user_automacao_cb_228ff471074651s21119@vvtest.com,123456,34616253
31213463,10037,16370,16370,55018629,user_automacao_cb_228ff47119e408s22984@vvtest.com,123456,34616254
31213465,10037,1883,1883,12662029,user_automacao_cb_228ff4713bec5bs2403@vvtest.com,123456,34616256
31213468,10037,16370,16370,15003638,user_automacao_cb_228ff4716fa683s26310@vvtest.com,123456,34616259
31213470,10037,1883,1883,55026614,user_automacao_cb_228ff4718f928fs25251@vvtest.com,123456,34616261
31213472,10037,1883,1883,13609912,user_automacao_cb_228ff471af74ffs20705@vvtest.com,123456,34616264
31213473,10037,1883,1883,13387428,user_automacao_cb_228ff471bf3074s26975@vvtest.com,123456,34616265
31213477,10037,1883,1883,50001246,user_automacao_cb_228ff471f8da30s25736@vvtest.com,123456,34616268
31213479,10037,1883,1883,4132,user_automacao_cb_228ff47215d8b8s32196@vvtest.com,123456,34616270
31213483,10037,1883,1883,410960,user_automacao_cb_228ff4725b939ds20372@vvtest.com,123456,34616274
31213484,10037,16370,16370,9600823,user_automacao_cb_228ff472668ff2s11805@vvtest.com,123456,34616275
31213489,10037,1883,1883,15139528,user_automacao_cb_228ff472bccd68s8116@vvtest.com,123456,34616280
31213495,10037,1883,1883,55013109,user_automacao_cb_228ff47313644as9435@vvtest.com,123456,34616285
31213500,10037,16370,16370,55003905,user_automacao_cb_228ff473653a13s16883@vvtest.com,123456,34616291
31213501,10037,1883,1883,50004475,user_automacao_cb_228ff47375fd8cs22608@vvtest.com,123456,34616292
31213504,10037,1883,1883,55019399,user_automacao_cb_228ff473a5c0aes12513@vvtest.com,123456,34616295
31213505,10037,1883,1883,14951640,user_automacao_cb_228ff473b3584cs8124@vvtest.com,123456,34616296
31213509,10037,1883,1883,12366322,user_automacao_cb_228ff473f9390fs32041@vvtest.com,123456,34616300
31213510,10037,16370,16370,29175,user_automacao_cb_228ff47408cd2cs14132@vvtest.com,123456,34616301
31213515,10037,1883,1883,55009428,user_automacao_cb_228ff4745f7d2fs17548@vvtest.com,123456,34616307
31213519,10037,1883,1883,55011473,user_automacao_cb_228ff474a596aes17027@vvtest.com,123456,34616312
31213520,10037,1883,1883,55015219,user_automacao_cb_228ff474b5c348s22119@vvtest.com,123456,34616313
31213522,10037,1883,1883,2532527,user_automacao_cb_228ff474d77cdes3209@vvtest.com,123456,34616315
31213525,10037,16370,16370,13551537,user_automacao_cb_228ff4750c390cs15185@vvtest.com,123456,34616319
31213527,10037,1883,1883,50005462,user_automacao_cb_228ff4752d2bc7s9797@vvtest.com,123456,34616321
31213530,10037,16370,16370,3073308,user_automacao_cb_228ff4756b67d3s12214@vvtest.com,123456,34616324
31213531,10037,16370,16370,6882934,user_automacao_cb_228ff475718229s21463@vvtest.com,123456,34616325
31213535,10037,16370,16370,332148,user_automacao_cb_228ff475c1290fs14738@vvtest.com,123456,34616331
31213539,10037,16370,16370,50003849,user_automacao_cb_228ff475fd2792s5829@vvtest.com,123456,34616334
31213541,10037,16370,16370,55018628,user_automacao_cb_228ff47621039as20029@vvtest.com,123456,34616335
31213545,10037,1883,1883,50004463,user_automacao_cb_228ff47672cd4bs4706@vvtest.com,123456,34616340
31213550,10037,1883,1883,50005138,user_automacao_cb_228ff476c4488fs24887@vvtest.com,123456,34616345
31213552,10037,16370,16370,55011078,user_automacao_cb_228ff476d5ad9es19060@vvtest.com,123456,34616347
31213555,10037,16370,16370,55011057,user_automacao_cb_228ff477169b9cs25515@vvtest.com,123456,34616350
31213558,10037,1883,1883,4419319,user_automacao_cb_228ff477382f30s29316@vvtest.com,123456,34616353
31213560,10037,1883,1883,55006855,user_automacao_cb_228ff47769c51bs4764@vvtest.com,123456,34616355
31213563,10037,1883,1883,55005416,user_automacao_cb_228ff4778319f2s1098@vvtest.com,123456,34616358
31213565,10037,1883,1883,13341546,user_automacao_cb_228ff477ba2e74s12960@vvtest.com,123456,34616360
31213569,10037,1883,1883,3551588,user_automacao_cb_228ff477f3dc39s18514@vvtest.com,123456,34616365
31213570,10037,1883,1883,50005135,user_automacao_cb_228ff47808ecd2s31060@vvtest.com,123456,34616366
31213571,10037,16370,16370,50005646,user_automacao_cb_228ff47811284cs801@vvtest.com,123456,34616367
31213575,10037,16370,16370,55006170,user_automacao_cb_228ff47859f109s17719@vvtest.com,123456,34616372
31213580,10037,1883,1883,14023,user_automacao_cb_228ff478aa33bbs28940@vvtest.com,123456,34616377
31213583,10037,1883,1883,55012561,user_automacao_cb_228ff478d1e009s27743@vvtest.com,123456,34616380
31213586,10037,1883,1883,55018152,user_automacao_cb_228ff478fc726bs2724@vvtest.com,123456,34616382
31213591,10037,16370,16370,55005258,user_automacao_cb_228ff47951223fs4132@vvtest.com,123456,34616388
31213597,10037,16370,16370,55018239,user_automacao_cb_228ff479a941e5s30096@vvtest.com,123456,34616392
31213599,10037,1883,1883,55011878,user_automacao_cb_228ff479d051ces122@vvtest.com,123456,34616395
31213600,10037,16370,16370,55019147,user_automacao_cb_228ff479e2a14as174@vvtest.com,123456,34616396
31213601,10037,1883,1883,263756,user_automacao_cb_228ff479f93695s12605@vvtest.com,123456,34616397
31213604,10037,1883,1883,11439325,user_automacao_cb_228ff47a31d2fes1297@vvtest.com,123456,34616401
31213606,10037,16370,16370,55019967,user_automacao_cb_228ff47a47cbd2s29499@vvtest.com,123456,34616402
31213610,10037,16370,16370,55020207,user_automacao_cb_228ff47a87e1fds19846@vvtest.com,123456,34616406
31213611,10037,1883,1883,12370984,user_automacao_cb_228ff47a9aa6ces18561@vvtest.com,123456,34616408
31213616,10037,1883,1883,13329031,user_automacao_cb_228ff47af2ffe6s6948@vvtest.com,123456,34616413
31213618,10037,1883,1883,11488720,user_automacao_cb_228ff47b14b8aes5014@vvtest.com,123456,34616416
31213621,10037,16370,16370,55011196,user_automacao_cb_228ff47b4ae404s19865@vvtest.com,123456,34616419
31213626,10037,1883,1883,55027006,user_automacao_cb_228ff47b9cad6fs11643@vvtest.com,123456,34616424
31213631,10037,1883,1883,12811170,user_automacao_cb_228ff47bf3f712s9627@vvtest.com,123456,34616429
31213637,10037,1883,1883,55014391,user_automacao_cb_228ff47c4cace5s30968@vvtest.com,123456,34616434
31213638,10037,1883,1883,55021139,user_automacao_cb_228ff47c5e10ads31775@vvtest.com,123456,34616436
31213642,10037,16370,16370,12634694,user_automacao_cb_228ff47ca2c33as28266@vvtest.com,123456,34616440
31213643,10037,1883,1883,55022706,user_automacao_cb_228ff47cb4ccc4s29050@vvtest.com,123456,34616441
31213644,10037,1883,1883,320647,user_automacao_cb_228ff47cc325a7s22753@vvtest.com,123456,34616442
31213647,10037,1883,1883,1824543,user_automacao_cb_228ff47cf53246s19142@vvtest.com,123456,34616445
31213648,10037,16370,16370,55014210,user_automacao_cb_228ff47d05fb23s15401@vvtest.com,123456,34616446
31213649,10037,1883,1883,13566579,user_automacao_cb_228ff47d176102s10237@vvtest.com,123456,34616447
31213653,10037,1883,1883,1743135,user_automacao_cb_228ff47d4af41ds19591@vvtest.com,123456,34616450
31213654,10037,1883,1883,55005473,user_automacao_cb_228ff47d59ec5as26874@vvtest.com,123456,34616451
31213657,10037,1883,1883,55019500,user_automacao_cb_228ff47d8d5433s29438@vvtest.com,123456,34616454
31213658,10037,1883,1883,11665752,user_automacao_cb_228ff47d9c968es18153@vvtest.com,123456,34616455
31213659,10037,1883,1883,55021663,user_automacao_cb_228ff47dabd8f8s18053@vvtest.com,123456,34616456
31213662,10037,1883,1883,2436591,user_automacao_cb_228ff47ddc7117s4364@vvtest.com,123456,34616459
31213663,10037,16370,16370,6460227,user_automacao_cb_228ff47ded3ce8s21525@vvtest.com,123456,34616460
31213666,10037,1883,1883,55005022,user_automacao_cb_228ff47e221141s8610@vvtest.com,123456,34616463
31213668,10037,1883,1883,10462825,user_automacao_cb_228ff47e3a5463s21250@vvtest.com,123456,34616465
31213670,10037,16370,16370,10462814,user_automacao_cb_228ff47e65d124s25021@vvtest.com,123456,34616467
31213674,10037,1883,1883,13193346,user_automacao_cb_228ff47e8d571as31038@vvtest.com,123456,34616470
31213678,10037,1883,1883,13352205,user_automacao_cb_228ff47ed67d4cs1412@vvtest.com,123456,34616474
31213679,10037,1883,1883,55002980,user_automacao_cb_228ff47ee116c1s30977@vvtest.com,123456,34616475
31213683,10037,1883,1883,35306,user_automacao_cb_228ff47f27ff76s14884@vvtest.com,123456,34616479
31213684,10037,1883,1883,55007792,user_automacao_cb_228ff47f3bae9bs17108@vvtest.com,123456,34616480
31213688,10037,16370,16370,55014292,user_automacao_cb_228ff47f7c0fd9s6576@vvtest.com,123456,34616484
31213689,10037,16370,16370,50005635,user_automacao_cb_228ff47f92cc18s31719@vvtest.com,123456,34616485
31213693,10037,1883,1883,55011646,user_automacao_cb_228ff47fd49d2as23397@vvtest.com,123456,34616489
31213694,10037,16370,16370,50000639,user_automacao_cb_228ff47fe713a5s3027@vvtest.com,123456,34616490
31213697,10037,1883,1883,1743132,user_automacao_cb_228ff480141731s7125@vvtest.com,123456,34616493
31213699,10037,1883,1883,55017864,user_automacao_cb_228ff4803b7545s17267@vvtest.com,123456,34616495
31213704,10037,1883,1883,410915,user_automacao_cb_228ff4808ffdefs15636@vvtest.com,123456,34616500
31213707,10037,1883,1883,55014427,user_automacao_cb_228ff480ad22c3s20433@vvtest.com,123456,34616502
31213710,10037,1883,1883,55011469,user_automacao_cb_228ff480e74634s10275@vvtest.com,123456,34616505
31213714,10037,1883,1883,55014476,user_automacao_cb_228ff48135dades27773@vvtest.com,123456,34616509
31213715,10037,16370,16370,195980,user_automacao_cb_228ff481440b76s15904@vvtest.com,123456,34616510
31213720,10037,1883,1883,12731668,user_automacao_cb_228ff481967171s23846@vvtest.com,123456,34616515
31213725,10037,1883,1883,12731677,user_automacao_cb_228ff481ea36ffs153@vvtest.com,123456,34616520
